submission timestamp,customer name,customer email address,description,open/closed status,closed timestamp,paid,s_week,c_week
3/28/2016 12:00:00 PM|6:00:00 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,3/31/2016 12:43:12 PM|4:48:00 PM,,14,14
3/28/2016 5:31:12 PM|4:48:00 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,3/31/2016 3:36:00 PM|10:19:12 PM,458,14,14
3/28/2016 8:24:00 PM|10:19:12 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,3/31/2016 9:07:12 PM|5:02:24 PM,324,14,14
3/29/2016 1:55:12 AM|5:02:24 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/1/2016|9:07:12 AM,156,14,14
3/29/2016 4:48:00 AM|9:07:12 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/1/2016 5:31:12 AM|7:55:12 PM,2121,14,14
3/29/2016 10:19:12 AM|7:55:12 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/1/2016 8:24:00 AM|1:26:24 AM,1233,14,14
3/29/2016 1:12:00 PM|1:26:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/1/2016 1:55:12 PM|8:09:36 PM,32321,14,14
3/29/2016 6:43:12 PM|8:09:36 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/1/2016 4:48:00 PM|12:14:24 PM,333,14,14
3/29/2016 9:36:00 PM|12:14:24 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/1/2016 10:19:12 PM|11:02:24 PM,323,14,14
3/30/2016 3:07:12 AM|11:02:24 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/2/2016 1:12:00 AM|4:33:36 AM,456,14,14
3/30/2016 6:00:00 AM|4:33:36 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/2/2016 6:43:12 AM|11:16:48 PM,8756,14,14
3/30/2016 11:31:12 AM|11:16:48 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/2/2016 9:36:00 AM|3:21:36 PM,6565,14,14
3/30/2016 2:24:00 PM|3:21:36 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/2/2016 3:07:12 PM|2:09:36 AM,432,14,14
3/30/2016 7:55:12 PM|2:09:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/2/2016 6:00:00 PM|7:40:48 AM,458,14,14
3/30/2016 10:48:00 PM|7:40:48 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/2/2016 11:31:12 PM|2:24:00 AM,324,14,14
3/31/2016 4:19:12 AM|2:24:00 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/3/2016 2:24:00 AM|6:28:48 PM,156,14,14
3/31/2016 7:12:00 AM|6:28:48 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/3/2016 7:55:12 AM|5:16:48 AM,2121,14,14
3/31/2016 12:43:12 PM|5:16:48 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/3/2016 10:48:00 AM|10:48:00 AM,,14,14
3/31/2016 3:36:00 PM|10:48:00 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/3/2016 4:19:12 PM|5:31:12 AM,32321,14,14
3/31/2016 9:07:12 PM|5:31:12 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/3/2016 7:12:00 PM|9:36:00 PM,333,14,14
4/1/2016|9:36:00 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/4/2016 12:43:12 AM|8:24:00 AM,323,14,15
4/1/2016 5:31:12 AM|8:24:00 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/4/2016 3:36:00 AM|1:55:12 PM,456,14,15
4/1/2016 8:24:00 AM|1:55:12 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/4/2016 9:07:12 AM|8:38:24 AM,8756,14,15
4/1/2016 1:55:12 PM|8:38:24 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/4/2016 12:00:00 PM|12:43:12 AM,6565,14,15
4/1/2016 4:48:00 PM|12:43:12 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/4/2016 5:31:12 PM|11:31:12 AM,432,14,15
4/1/2016 10:19:12 PM|11:31:12 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/4/2016 8:24:00 PM|5:02:24 PM,458,14,15
4/2/2016 1:12:00 AM|5:02:24 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/5/2016 1:55:12 AM|11:45:36 AM,324,14,15
4/2/2016 6:43:12 AM|11:45:36 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/5/2016 4:48:00 AM|3:50:24 AM,156,14,15
4/2/2016 9:36:00 AM|3:50:24 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/5/2016 10:19:12 AM|2:38:24 PM,2121,14,15
4/2/2016 3:07:12 PM|2:38:24 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/5/2016 1:12:00 PM|8:09:36 PM,1233,14,15
4/2/2016 6:00:00 PM|8:09:36 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/5/2016 6:43:12 PM|2:52:48 PM,32321,14,15
4/2/2016 11:31:12 PM|2:52:48 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/5/2016 9:36:00 PM|6:57:36 AM,333,14,15
4/3/2016 2:24:00 AM|6:57:36 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/6/2016 3:07:12 AM|5:45:36 PM,323,14,15
4/3/2016 7:55:12 AM|5:45:36 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/6/2016 6:00:00 AM|11:16:48 PM,456,14,15
4/3/2016 10:48:00 AM|11:16:48 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/6/2016 11:31:12 AM|6:00:00 PM,,14,15
4/3/2016 4:19:12 PM|6:00:00 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/6/2016 2:24:00 PM|10:04:48 AM,6565,14,15
4/3/2016 7:12:00 PM|10:04:48 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/6/2016 7:55:12 PM|8:52:48 PM,432,14,15
4/4/2016 12:43:12 AM|8:52:48 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/6/2016 10:48:00 PM|2:24:00 AM,458,15,15
4/4/2016 3:36:00 AM|2:24:00 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/7/2016 4:19:12 AM|9:07:12 PM,324,15,15
4/4/2016 9:07:12 AM|9:07:12 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/7/2016 7:12:00 AM|1:12:00 PM,156,15,15
4/4/2016 12:00:00 PM|1:12:00 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/7/2016 12:43:12 PM|12:00:00 AM,2121,15,15
4/4/2016 5:31:12 PM|12:00:00 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/7/2016 3:36:00 PM|5:31:12 AM,1233,15,15
4/4/2016 8:24:00 PM|5:31:12 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/7/2016 9:07:12 PM|12:14:24 AM,32321,15,15
4/5/2016 1:55:12 AM|12:14:24 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/8/2016|4:19:12 PM,333,15,15
4/5/2016 4:48:00 AM|4:19:12 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/8/2016 5:31:12 AM|3:07:12 AM,323,15,15
4/5/2016 10:19:12 AM|3:07:12 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/8/2016 8:24:00 AM|8:38:24 AM,456,15,15
4/5/2016 1:12:00 PM|8:38:24 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/8/2016 1:55:12 PM|3:21:36 AM,8756,15,15
4/5/2016 6:43:12 PM|3:21:36 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/8/2016 4:48:00 PM|7:26:24 PM,6565,15,15
4/5/2016 9:36:00 PM|7:26:24 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/8/2016 10:19:12 PM|6:14:24 AM,432,15,15
4/6/2016 3:07:12 AM|6:14:24 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/9/2016 1:12:00 AM|11:45:36 AM,458,15,15
4/6/2016 6:00:00 AM|11:45:36 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/9/2016 6:43:12 AM|6:28:48 AM,324,15,15
4/6/2016 11:31:12 AM|6:28:48 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/9/2016 9:36:00 AM|10:33:36 PM,,15,15
4/6/2016 2:24:00 PM|10:33:36 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/9/2016 3:07:12 PM|9:21:36 AM,2121,15,15
4/6/2016 7:55:12 PM|9:21:36 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/9/2016 6:00:00 PM|2:52:48 PM,1233,15,15
4/6/2016 10:48:00 PM|2:52:48 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/9/2016 11:31:12 PM|9:36:00 AM,32321,15,15
4/7/2016 4:19:12 AM|9:36:00 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/10/2016 2:24:00 AM|1:40:48 AM,333,15,15
4/7/2016 7:12:00 AM|1:40:48 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/10/2016 7:55:12 AM|12:28:48 PM,323,15,15
4/7/2016 12:43:12 PM|12:28:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/10/2016 10:48:00 AM|6:00:00 PM,456,15,15
4/7/2016 3:36:00 PM|6:00:00 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/10/2016 4:19:12 PM|12:43:12 PM,8756,15,15
4/7/2016 9:07:12 PM|12:43:12 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/10/2016 7:12:00 PM|4:48:00 AM,6565,15,15
4/8/2016|4:48:00 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/11/2016 12:43:12 AM|3:36:00 PM,432,15,16
4/8/2016 5:31:12 AM|3:36:00 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/11/2016 3:36:00 AM|9:07:12 PM,458,15,16
4/8/2016 8:24:00 AM|9:07:12 PM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/11/2016 9:07:12 AM|3:50:24 PM,324,15,16
4/8/2016 1:55:12 PM|3:50:24 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/11/2016 12:00:00 PM|7:55:12 AM,156,15,16
4/8/2016 4:48:00 PM|7:55:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/11/2016 5:31:12 PM|6:43:12 PM,2121,15,16
4/8/2016 10:19:12 PM|6:43:12 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/11/2016 8:24:00 PM|12:14:24 AM,1233,15,16
4/9/2016 1:12:00 AM|12:14:24 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/12/2016 1:55:12 AM|6:57:36 PM,32321,15,16
4/9/2016 6:43:12 AM|6:57:36 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/12/2016 4:48:00 AM|11:02:24 AM,333,15,16
4/9/2016 9:36:00 AM|11:02:24 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/12/2016 10:19:12 AM|9:50:24 PM,,15,16
4/9/2016 3:07:12 PM|9:50:24 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/12/2016 1:12:00 PM|3:21:36 AM,456,15,16
4/9/2016 6:00:00 PM|3:21:36 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/12/2016 6:43:12 PM|10:04:48 PM,8756,15,16
4/9/2016 11:31:12 PM|10:04:48 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/12/2016 9:36:00 PM|2:09:36 PM,6565,15,16
4/10/2016 2:24:00 AM|2:09:36 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/13/2016 3:07:12 AM|12:57:36 AM,432,15,16
4/10/2016 7:55:12 AM|12:57:36 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/13/2016 6:00:00 AM|6:28:48 AM,458,15,16
4/10/2016 10:48:00 AM|6:28:48 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/13/2016 11:31:12 AM|1:12:00 AM,324,15,16
4/10/2016 4:19:12 PM|1:12:00 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/13/2016 2:24:00 PM|5:16:48 PM,156,15,16
4/10/2016 7:12:00 PM|5:16:48 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/13/2016 7:55:12 PM|4:04:48 AM,2121,15,16
4/11/2016 12:43:12 AM|4:04:48 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/13/2016 10:48:00 PM|9:36:00 AM,1233,16,16
4/11/2016 3:36:00 AM|9:36:00 AM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/14/2016 4:19:12 AM|4:19:12 AM,32321,16,16
4/11/2016 9:07:12 AM|4:19:12 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/14/2016 7:12:00 AM|8:24:00 PM,333,16,16
4/11/2016 12:00:00 PM|8:24:00 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/14/2016 12:43:12 PM|7:12:00 AM,323,16,16
4/11/2016 5:31:12 PM|7:12:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/14/2016 3:36:00 PM|12:43:12 PM,456,16,16
4/11/2016 8:24:00 PM|12:43:12 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/14/2016 9:07:12 PM|7:26:24 AM,8756,16,16
4/12/2016 1:55:12 AM|7:26:24 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/15/2016|11:31:12 PM,6565,16,16
4/12/2016 4:48:00 AM|11:31:12 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/15/2016 5:31:12 AM|10:19:12 AM,432,16,16
4/12/2016 10:19:12 AM|10:19:12 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/15/2016 8:24:00 AM|3:50:24 PM,,16,16
4/12/2016 1:12:00 PM|3:50:24 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/15/2016 1:55:12 PM|10:33:36 AM,324,16,16
4/12/2016 6:43:12 PM|10:33:36 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/15/2016 4:48:00 PM|2:38:24 AM,156,16,16
4/12/2016 9:36:00 PM|2:38:24 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/15/2016 10:19:12 PM|1:26:24 PM,2121,16,16
4/13/2016 3:07:12 AM|1:26:24 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/16/2016 1:12:00 AM|6:57:36 PM,1233,16,16
4/13/2016 6:00:00 AM|6:57:36 PM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/16/2016 6:43:12 AM|1:40:48 PM,32321,16,16
4/13/2016 11:31:12 AM|1:40:48 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/16/2016 9:36:00 AM|5:45:36 AM,333,16,16
4/13/2016 2:24:00 PM|5:45:36 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/16/2016 3:07:12 PM|4:33:36 PM,323,16,16
4/13/2016 7:55:12 PM|4:33:36 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/16/2016 6:00:00 PM|10:04:48 PM,456,16,16
4/13/2016 10:48:00 PM|10:04:48 PM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/16/2016 11:31:12 PM|4:48:00 PM,8756,16,16
4/14/2016 4:19:12 AM|4:48:00 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/17/2016 2:24:00 AM|8:52:48 AM,6565,16,16
4/14/2016 7:12:00 AM|8:52:48 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/17/2016 7:55:12 AM|7:40:48 PM,432,16,16
4/14/2016 12:43:12 PM|7:40:48 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/17/2016 10:48:00 AM|1:12:00 AM,458,16,16
4/14/2016 3:36:00 PM|1:12:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/17/2016 4:19:12 PM|7:55:12 PM,324,16,16
4/14/2016 9:07:12 PM|7:55:12 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/17/2016 7:12:00 PM|12:00:00 PM,156,16,16
4/15/2016|12:00:00 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/18/2016 12:43:12 AM|10:48:00 PM,2121,16,17
4/15/2016 5:31:12 AM|10:48:00 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/18/2016 3:36:00 AM|4:19:12 AM,1233,16,17
4/15/2016 8:24:00 AM|4:19:12 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/18/2016 9:07:12 AM|11:02:24 PM,,16,17
4/15/2016 1:55:12 PM|11:02:24 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/18/2016 12:00:00 PM|3:07:12 PM,333,16,17
4/15/2016 4:48:00 PM|3:07:12 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/18/2016 5:31:12 PM|1:55:12 AM,323,16,17
4/15/2016 10:19:12 PM|1:55:12 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/18/2016 8:24:00 PM|7:26:24 AM,456,16,17
4/16/2016 1:12:00 AM|7:26:24 AM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/19/2016 1:55:12 AM|2:09:36 AM,8756,16,17
4/16/2016 6:43:12 AM|2:09:36 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/19/2016 4:48:00 AM|6:14:24 PM,6565,16,17
4/16/2016 9:36:00 AM|6:14:24 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/19/2016 10:19:12 AM|5:02:24 AM,432,16,17
4/16/2016 3:07:12 PM|5:02:24 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/19/2016 1:12:00 PM|10:33:36 AM,458,16,17
4/16/2016 6:00:00 PM|10:33:36 AM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/19/2016 6:43:12 PM|5:16:48 AM,324,16,17
4/16/2016 11:31:12 PM|5:16:48 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/19/2016 9:36:00 PM|9:21:36 PM,156,16,17
4/17/2016 2:24:00 AM|9:21:36 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/20/2016 3:07:12 AM|8:09:36 AM,2121,16,17
4/17/2016 7:55:12 AM|8:09:36 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/20/2016 6:00:00 AM|1:40:48 PM,1233,16,17
4/17/2016 10:48:00 AM|1:40:48 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/20/2016 11:31:12 AM|8:24:00 AM,32321,16,17
4/17/2016 4:19:12 PM|8:24:00 AM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/20/2016 2:24:00 PM|12:28:48 AM,333,16,17
4/17/2016 7:12:00 PM|12:28:48 AM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/20/2016 7:55:12 PM|11:16:48 AM,323,16,17
4/18/2016 12:43:12 AM|11:16:48 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/20/2016 10:48:00 PM|4:48:00 PM,456,17,17
4/18/2016 3:36:00 AM|4:48:00 PM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/21/2016 4:19:12 AM|11:31:12 AM,8756,17,17
4/18/2016 9:07:12 AM|11:31:12 AM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/21/2016 7:12:00 AM|3:36:00 AM,,17,17
4/18/2016 12:00:00 PM|3:36:00 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/21/2016 12:43:12 PM|2:24:00 PM,432,17,17
4/18/2016 5:31:12 PM|2:24:00 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/21/2016 3:36:00 PM|7:55:12 PM,458,17,17
4/18/2016 8:24:00 PM|7:55:12 PM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/21/2016 9:07:12 PM|2:38:24 PM,324,17,17
4/19/2016 1:55:12 AM|2:38:24 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/22/2016|6:43:12 AM,156,17,17
4/19/2016 4:48:00 AM|6:43:12 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/22/2016 5:31:12 AM|5:31:12 PM,2121,17,17
4/19/2016 10:19:12 AM|5:31:12 PM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/22/2016 8:24:00 AM|11:02:24 PM,1233,17,17
4/19/2016 1:12:00 PM|11:02:24 PM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/22/2016 1:55:12 PM|5:45:36 PM,32321,17,17
4/19/2016 6:43:12 PM|5:45:36 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/22/2016 4:48:00 PM|9:50:24 AM,333,17,17
4/19/2016 9:36:00 PM|9:50:24 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/22/2016 10:19:12 PM|8:38:24 PM,323,17,17
4/20/2016 3:07:12 AM|8:38:24 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/23/2016 1:12:00 AM|2:09:36 AM,456,17,17
4/20/2016 6:00:00 AM|2:09:36 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/23/2016 6:43:12 AM|8:52:48 PM,8756,17,17
4/20/2016 11:31:12 AM|8:52:48 PM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/23/2016 9:36:00 AM|12:57:36 PM,6565,17,17
4/20/2016 2:24:00 PM|12:57:36 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/23/2016 3:07:12 PM|11:45:36 PM,432,17,17
4/20/2016 7:55:12 PM|11:45:36 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/23/2016 6:00:00 PM|5:16:48 AM,458,17,17
4/20/2016 10:48:00 PM|5:16:48 AM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/23/2016 11:31:12 PM|12:00:00 AM,324,17,17
4/21/2016 4:19:12 AM|12:00:00 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/24/2016 2:24:00 AM|4:04:48 PM,156,17,17
4/21/2016 7:12:00 AM|4:04:48 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/24/2016 7:55:12 AM|2:52:48 AM,,17,17
4/21/2016 12:43:12 PM|2:52:48 AM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/24/2016 10:48:00 AM|8:24:00 AM,1233,17,17
4/21/2016 3:36:00 PM|8:24:00 AM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/24/2016 4:19:12 PM|3:07:12 AM,32321,17,17
4/21/2016 9:07:12 PM|3:07:12 AM,Ivan Chou,IvanChou@email.com,Issue with the web page,Closed,4/24/2016 7:12:00 PM|7:12:00 PM,333,17,17
4/22/2016|7:12:00 PM,Lyudmil Petrov,LyudmilPetrov@gmail.com,issue with transaction fee,Closed,4/25/2016 12:43:12 AM|6:00:00 AM,323,17,18
4/22/2016 5:31:12 AM|6:00:00 AM,Take Bill,TakeBill@yahoo.com,Issue with the server,Closed,4/25/2016 3:36:00 AM|11:31:12 AM,456,17,18
4/22/2016 8:24:00 AM|11:31:12 AM,Zdrasti Prrasti,ZdrastiPrrasti@email.com,Issue with the web page,Closed,4/25/2016 9:07:12 AM|6:14:24 AM,8756,17,18
4/22/2016 1:55:12 PM|6:14:24 AM,Chocho Discoto,ChochoDiscoto@gmail.com,Issue with the router,Closed,4/25/2016 12:00:00 PM|10:19:12 PM,6565,17,18
4/22/2016 4:48:00 PM|10:19:12 PM,Bebcho K,BebchoK@yahoo.com,Issue with the router,Closed,4/25/2016 5:31:12 PM|9:07:12 AM,432,17,18
4/22/2016 10:19:12 PM|9:07:12 AM,Choli Poli,CholiPoli@email.com,Issue with the server,Closed,4/25/2016 8:24:00 PM|2:38:24 PM,458,17,18
4/23/2016 1:12:00 AM|2:38:24 PM,Ivan Chou,IvanChou@yahoo.com,Issue with the server,Closed,4/26/2016 1:55:12 AM|9:21:36 AM,324,17,18
4/23/2016 6:43:12 AM|9:21:36 AM,Lyudmil Petrov,LyudmilPetrov@email.com,Issue with the web page,Closed,4/26/2016 4:48:00 AM|1:26:24 AM,156,17,18
4/23/2016 9:36:00 AM|1:26:24 AM,Take Bill,TakeBill@gmail.com,issue with transaction fee,Closed,4/26/2016 10:19:12 AM|12:14:24 PM,2121,17,18
4/23/2016 3:07:12 PM|12:14:24 PM,Zdrasti Prrasti,ZdrastiPrrasti@yahoo.com,Issue with the server,Closed,4/26/2016 1:12:00 PM|5:45:36 PM,1233,17,18
4/23/2016 6:00:00 PM|5:45:36 PM,Chocho Discoto,ChochoDiscoto@email.com,Issue with the web page,Closed,4/26/2016 6:43:12 PM|12:28:48 PM,32321,17,18
4/23/2016 11:31:12 PM|12:28:48 PM,Bebcho K,BebchoK@gmail.com,Issue with the router,Closed,4/26/2016 9:36:00 PM|4:33:36 AM,333,17,18
4/24/2016 2:24:00 AM|4:33:36 AM,Choli Poli,CholiPoli@yahoo.com,Issue with the server,Closed,4/27/2016 3:07:12 AM|3:21:36 PM,323,17,18
4/24/2016 7:55:12 AM|3:21:36 PM,Dear Beer,DearBeer@email.com,issue with transaction fee,Open,4/27/2016 6:00:00 AM|8:52:48 PM,,17,18
4/24/2016 10:48:00 AM|8:52:48 PM,Free Money,FreeMoney@gmail.com,Issue with the server,Closed,4/27/2016 11:31:12 AM|3:36:00 PM,8756,17,18
4/24/2016 4:19:12 PM|3:36:00 PM,John Peper,JohnPeper@yahoo.com,Issue with the web page,Closed,4/27/2016 2:24:00 PM|7:40:48 AM,6565,17,18
